timestamp,service,namespace,cpu_utilization,memory_utilization,cost_increase_percentage,replicas,traffic_requests_per_minute,storage_gb,log_volume_gb_per_day,idle_indicator,risk_score,expected_behavior
2026-03-28T00:00:00Z,notification-service,production,64.6,53.42,-6.28,4,589,77.49,8.34,0,0,normal
2026-03-28T00:00:00Z,reporting-service,staging,56.87,72.27,-4.36,3,846,60.4,11.43,0,0,normal
2026-03-28T00:00:00Z,search-service,production,30.53,60.74,3.95,3,228,43.28,3.71,0,0,normal
2026-03-28T00:00:00Z,billing-service,production,33.1,51.56,8.99,2,368,115.26,14.13,0,0,normal
2026-03-28T00:00:00Z,analytics-service,production,66.27,54.39,-2.9,4,707,56.1,10.67,0,0,normal
2026-03-28T00:00:00Z,inventory-service,production,30.53,27.73,-3.92,3,512,73.28,11.33,0,0,normal
2026-03-28T00:00:00Z,order-service,production,71.8,51.95,3.62,2,637,71.48,13.22,0,0,normal
2026-03-28T00:00:00Z,recommendation-service,staging,38.4,52.44,-6.33,2,443,91.91,3.27,0,0,normal
2026-03-28T00:00:00Z,email-service,production,27.8,51.68,-6.75,3,247,126.94,11.59,0,0,normal
2026-03-28T00:00:00Z,logging-service,production,69.07,58.64,-0.2,2,299,125.89,6.71,0,0,normal
2026-03-28T00:00:00Z,gateway-service,production,33.8,30.22,-8.66,3,645,59.61,11.88,0,0,normal
2026-03-28T00:00:00Z,database-service,production,34.93,60.84,3.13,2,181,107.49,12.89,0,0,normal
2026-03-28T00:00:00Z,queue-service,staging,51.4,60.4,0.0,4,797,22.57,14.34,0,0,normal
2026-03-28T00:00:00Z,ml-inference-service,production,46.0,66.26,-6.68,2,86,102.52,14.08,0,0,normal
2026-03-29T00:00:00Z,backend-service,production,56.0,55.32,2.93,3,199,79.88,8.04,0,0,normal
2026-03-29T00:00:00Z,frontend-service,production,52.0,42.48,-3.88,3,262,115.48,1.23,0,0,normal
2026-03-29T00:00:00Z,payment-service,staging,51.67,55.57,6.29,3,668,127.83,2.94,0,0,normal
2026-03-29T00:00:00Z,worker-service,staging,42.13,55.08,-4.59,4,525,101.68,1.13,0,0,normal
2026-03-29T00:00:00Z,cache-service,staging,47.2,32.13,9.58,4,501,75.0,14.84,0,0,normal
2026-03-29T00:00:00Z,auth-service,staging,49.2,52.54,-1.22,4,548,59.91,10.52,0,0,normal
2026-03-29T00:00:00Z,notification-service,production,45.2,72.66,1.75,2,702,124.26,12.86,0,0,normal
2026-03-29T00:00:00Z,reporting-service,staging,50.93,35.3,4.37,4,675,89.74,8.47,0,0,normal
2026-03-29T00:00:00Z,search-service,staging,38.2,25.49,-6.95,4,250,106.17,8.21,0,0,normal
2026-03-29T00:00:00Z,billing-service,production,66.6,33.01,10.74,2,549,25.08,6.6,0,0,normal
2026-03-29T00:00:00Z,analytics-service,production,51.7,42.92,-6.99,2,868,48.79,8.79,0,0,normal
2026-03-29T00:00:00Z,inventory-service,production,40.2,55.86,-1.06,4,565,54.05,12.96,0,0,normal
2026-03-29T00:00:00Z,order-service,staging,32.4,64.4,-4.1,2,128,20.08,1.64,0,0,normal
2026-03-29T00:00:00Z,recommendation-service,staging,54.6,57.23,-4.97,2,446,70.36,2.36,0,0,normal
2026-03-29T00:00:00Z,email-service,staging,46.5,50.0,7.23,3,818,138.59,10.15,0,0,normal
2026-03-29T00:00:00Z,logging-service,staging,30.6,46.29,4.21,4,205,26.19,4.8,0,0,normal
2026-03-29T00:00:00Z,gateway-service,staging,44.6,58.25,7.11,3,652,137.31,6.61,0,0,normal
2026-03-29T00:00:00Z,database-service,production,64.27,30.76,3.83,3,705,97.66,13.21,0,0,normal
2026-03-29T00:00:00Z,queue-service,staging,71.87,31.15,1.07,2,419,50.67,14.05,0,0,normal
2026-03-29T00:00:00Z,ml-inference-service,production,40.33,40.16,-2.02,3,781,122.11,6.21,0,0,normal
2026-03-30T00:00:00Z,backend-service,production,67.4,51.66,4.49,3,86,83.58,2.15,0,0,normal
2026-03-30T00:00:00Z,frontend-service,production,30.0,25.0,-7.91,2,483,36.6,3.59,0,0,normal
2026-03-30T00:00:00Z,payment-service,production,36.8,56.64,-2.26,3,586,40.42,11.81,0,0,normal
2026-03-30T00:00:00Z,worker-service,production,52.7,33.98,-4.17,4,392,42.14,12.78,0,0,normal
2026-03-30T00:00:00Z,cache-service,production,30.73,49.41,-0.6,4,166,78.32,1.77,0,0,normal
2026-03-30T00:00:00Z,auth-service,staging,40.4,37.89,-2.78,3,394,55.0,4.22,0,0,normal
2026-03-30T00:00:00Z,notification-service,staging,46.9,30.57,6.41,3,201,66.33,5.2,0,0,normal
2026-03-30T00:00:00Z,reporting-service,production,26.8,49.41,1.63,4,111,48.89,2.75,0,0,normal
2026-03-30T00:00:00Z,search-service,production,36.93,46.29,-5.82,2,605,81.68,8.49,0,0,normal
2026-03-30T00:00:00Z,billing-service,production,64.7,52.15,3.79,2,89,57.08,8.77,0,0,normal
2026-03-30T00:00:00Z,analytics-service,staging,31.07,45.41,-5.85,4,297,140.46,11.21,0,0,normal
2026-03-30T00:00:00Z,inventory-service,staging,50.4,42.77,0.0,4,569,44.44,4.91,0,0,normal
2026-03-30T00:00:00Z,order-service,production,62.07,54.59,6.1,3,682,141.18,14.82,0,0,normal
2026-03-30T00:00:00Z,recommendation-service,production,69.4,38.09,-3.61,3,133,99.25,9.05,0,0,normal
2026-03-30T00:00:00Z,email-service,production,48.9,51.56,-0.69,2,780,112.15,3.29,0,0,normal
2026-03-30T00:00:00Z,logging-service,staging,70.2,57.52,-2.25,3,363,115.7,8.2,0,0,normal
2026-03-30T00:00:00Z,gateway-service,staging,54.13,33.52,-4.8,3,873,135.68,5.6,0,0,normal
2026-03-30T00:00:00Z,database-service,production,67.0,33.79,-5.93,2,531,116.88,7.48,0,0,normal
2026-03-30T00:00:00Z,queue-service,staging,56.93,69.92,-7.65,3,94,140.41,11.51,0,0,normal
2026-03-30T00:00:00Z,ml-inference-service,production,64.4,46.19,9.07,2,615,149.34,14.75,0,0,normal
2026-03-31T00:00:00Z,backend-service,staging,35.4,62.6,-6.26,4,196,120.8,9.09,0,0,normal
2026-03-31T00:00:00Z,frontend-service,production,53.8,61.72,-6.28,4,752,139.2,14.52,0,0,normal
2026-03-31T00:00:00Z,payment-service,staging,43.4,52.93,8.99,3,513,96.08,4.09,0,0,normal
2026-03-31T00:00:00Z,worker-service,production,62.6,73.05,-3.4,2,867,128.7,5.46,0,0,normal
2026-03-31T00:00:00Z,cache-service,production,31.0,64.36,-6.67,2,90,52.32,13.01,0,0,normal
2026-03-31T00:00:00Z,auth-service,staging,57.2,42.43,-6.13,2,820,75.46,9.04,0,0,normal
2026-03-31T00:00:00Z,notification-service,staging,27.0,28.03,9.29,2,386,47.58,7.45,0,0,normal
2026-03-31T00:00:00Z,reporting-service,staging,35.27,31.98,-1.31,3,160,48.21,5.88,0,0,normal
2026-03-31T00:00:00Z,search-service,staging,64.8,60.16,9.01,4,421,90.79,14.66,0,0,normal
2026-03-31T00:00:00Z,billing-service,production,58.27,57.42,2.94,3,464,51.12,7.82,0,0,normal
2026-03-31T00:00:00Z,analytics-service,production,39.47,72.8,0.61,4,123,105.8,12.74,0,0,normal
2026-03-31T00:00:00Z,inventory-service,production,67.6,74.83,4.28,4,467,73.28,5.8,0,0,normal
2026-03-31T00:00:00Z,order-service,production,65.33,28.42,-2.38,4,779,73.59,1.49,0,0,normal
2026-03-31T00:00:00Z,recommendation-service,staging,56.7,41.7,-8.48,4,386,73.25,4.72,0,0,normal
2026-03-31T00:00:00Z,email-service,production,31.6,25.39,4.94,2,578,74.56,6.91,0,0,normal
2026-03-31T00:00:00Z,logging-service,production,47.6,54.59,1.72,2,102,94.79,9.05,0,0,normal
2026-03-31T00:00:00Z,gateway-service,staging,53.4,50.2,-4.96,3,708,86.19,11.71,0,0,normal
2026-03-31T00:00:00Z,database-service,staging,66.53,51.86,-7.24,3,219,129.96,2.73,0,0,normal
2026-03-31T00:00:00Z,queue-service,production,65.27,64.26,6.35,3,357,120.84,11.72,0,0,normal
2026-03-31T00:00:00Z,ml-inference-service,production,50.2,52.34,-4.45,3,747,117.16,14.47,0,0,normal
2026-04-01T00:00:00Z,backend-service,production,63.0,25.68,-2.38,3,176,50.23,1.12,0,0,normal
2026-04-01T00:00:00Z,frontend-service,staging,50.53,73.46,-5.39,2,638,36.6,2.87,0,0,normal
2026-04-01T00:00:00Z,payment-service,staging,57.6,68.07,0.92,2,167,99.46,11.14,0,0,normal
2026-04-01T00:00:00Z,worker-service,staging,62.8,25.98,8.72,4,786,84.32,9.28,0,0,normal
2026-04-01T00:00:00Z,cache-service,staging,43.5,66.99,8.79,4,157,27.73,7.76,0,0,normal
2026-04-01T00:00:00Z,auth-service,staging,62.4,26.39,-8.87,4,833,92.54,3.11,0,0,normal
2026-04-01T00:00:00Z,notification-service,production,34.13,28.91,4.87,3,385,123.15,3.6,0,0,normal
2026-04-01T00:00:00Z,reporting-service,staging,33.6,30.27,8.58,4,132,24.61,5.28,0,0,normal
2026-04-01T00:00:00Z,search-service,production,48.6,52.25,-5.31,3,791,104.86,1.79,0,0,normal
2026-04-01T00:00:00Z,billing-service,production,63.9,44.53,1.75,3,818,37.62,9.0,0,0,normal
2026-04-01T00:00:00Z,analytics-service,production,25.4,48.78,3.53,3,110,27.79,7.93,0,0,normal
2026-04-01T00:00:00Z,inventory-service,staging,64.8,55.76,6.89,2,274,117.84,1.48,0,0,normal
2026-04-01T00:00:00Z,order-service,staging,52.0,53.3,0.16,4,601,81.44,2.06,0,0,normal
2026-04-01T00:00:00Z,recommendation-service,production,65.2,40.77,-9.15,4,872,56.31,6.71,0,0,normal
2026-04-01T00:00:00Z,email-service,production,52.27,48.63,-8.87,2,545,53.39,4.43,0,0,normal
2026-04-01T00:00:00Z,logging-service,staging,39.6,34.18,6.77,2,175,104.23,1.22,0,0,normal
2026-04-01T00:00:00Z,gateway-service,staging,32.0,54.1,-7.16,3,839,127.03,12.17,0,0,normal
2026-04-01T00:00:00Z,database-service,production,35.4,46.0,0.55,4,441,61.05,4.15,0,0,normal
2026-04-01T00:00:00Z,queue-service,staging,55.13,60.99,-1.62,2,773,37.41,14.27,0,0,normal
2026-04-01T00:00:00Z,ml-inference-service,production,26.8,30.27,7.12,4,193,61.56,14.02,0,0,normal
2026-04-02T00:00:00Z,backend-service,staging,74.67,61.62,8.1,4,503,53.19,8.78,0,0,normal
2026-04-02T00:00:00Z,frontend-service,production,70.2,40.58,-8.6,3,104,86.45,4.23,0,0,normal
2026-04-02T00:00:00Z,payment-service,production,49.4,29.2,2.11,3,124,26.55,9.0,0,0,normal
2026-04-02T00:00:00Z,worker-service,staging,66.67,73.97,-8.16,3,633,54.97,7.12,0,0,normal
2026-04-02T00:00:00Z,cache-service,production,30.8,40.92,9.47,3,271,39.24,12.98,0,0,normal
2026-04-02T00:00:00Z,auth-service,production,59.27,68.26,11.06,3,416,20.19,3.91,0,0,normal
2026-04-02T00:00:00Z,notification-service,production,37.4,62.16,10.93,3,544,51.11,2.56,0,0,normal
2026-04-02T00:00:00Z,reporting-service,production,31.0,45.12,2.3,2,103,95.35,12.98,0,0,normal
2026-04-02T00:00:00Z,search-service,staging,66.0,59.18,-4.65,2,547,116.48,9.15,0,0,normal
2026-04-02T00:00:00Z,billing-service,staging,25.4,39.99,5.46,2,640,75.28,15.0,0,0,normal
2026-04-02T00:00:00Z,analytics-service,production,59.2,46.68,-7.94,2,820,128.55,14.34,0,0,normal
2026-04-02T00:00:00Z,inventory-service,staging,29.6,59.67,7.47,3,593,38.4,9.03,0,0,normal
2026-04-02T00:00:00Z,order-service,staging,65.2,28.32,10.37,2,411,119.14,4.89,0,0,normal
2026-04-02T00:00:00Z,recommendation-service,production,39.1,68.12,-0.9,3,532,39.28,1.75,0,0,normal
2026-04-02T00:00:00Z,email-service,staging,65.4,59.38,-8.68,2,221,104.84,8.19,0,0,normal
2026-04-02T00:00:00Z,logging-service,production,26.67,50.0,0.66,2,588,54.07,5.55,0,0,normal
2026-04-02T00:00:00Z,gateway-service,staging,45.47,72.46,9.09,2,432,149.45,1.24,0,0,normal
2026-04-02T00:00:00Z,database-service,production,52.53,30.32,-5.51,2,783,74.43,1.97,0,0,normal
2026-04-02T00:00:00Z,queue-service,production,39.2,30.71,5.01,2,142,80.4,3.42,0,0,normal
2026-04-02T00:00:00Z,ml-inference-service,production,29.2,51.07,6.22,3,168,23.85,11.13,0,0,normal
2026-04-03T00:00:00Z,backend-service,production,28.4,31.25,0.0,4,350,143.05,11.01,0,0,normal
2026-04-03T00:00:00Z,frontend-service,production,36.2,40.58,-7.27,4,127,146.18,5.28,0,0,normal
2026-04-03T00:00:00Z,payment-service,production,67.6,44.14,2.84,2,189,100.87,5.66,0,0,normal
2026-04-03T00:00:00Z,worker-service,staging,73.2,49.56,9.03,2,345,50.53,8.82,0,0,normal
2026-04-03T00:00:00Z,cache-service,production,33.07,62.84,2.2,4,775,36.41,7.42,0,0,normal
2026-04-03T00:00:00Z,auth-service,production,67.33,71.73,4.69,4,881,72.02,3.14,0,0,normal
2026-04-03T00:00:00Z,notification-service,staging,69.13,67.6,0.6,3,602,131.31,4.77,0,0,normal
2026-04-03T00:00:00Z,reporting-service,staging,53.87,43.07,0.0,2,502,146.75,2.52,0,0,normal
2026-04-03T00:00:00Z,search-service,staging,31.2,68.16,-0.77,2,394,26.97,11.16,0,0,normal
2026-04-03T00:00:00Z,billing-service,staging,41.8,67.16,-1.42,4,835,117.66,3.29,0,0,normal
2026-04-03T00:00:00Z,analytics-service,staging,57.93,65.04,-5.19,4,170,119.63,2.42,0,0,normal
2026-04-03T00:00:00Z,inventory-service,staging,51.4,37.45,0.0,4,519,50.36,4.15,0,0,normal
2026-04-03T00:00:00Z,order-service,staging,51.4,54.3,-6.92,3,629,23.02,6.67,0,0,normal
2026-04-03T00:00:00Z,recommendation-service,staging,65.8,33.98,9.13,2,459,60.43,10.19,0,0,normal
2026-04-03T00:00:00Z,email-service,staging,68.13,60.35,11.14,2,398,99.47,14.31,0,0,normal
2026-04-03T00:00:00Z,logging-service,production,30.0,27.64,8.71,2,287,41.21,14.99,0,0,normal
2026-04-03T00:00:00Z,gateway-service,production,29.0,26.61,5.34,2,294,58.72,14.12,0,0,normal
2026-04-03T00:00:00Z,database-service,staging,54.4,63.09,-7.07,4,504,25.93,11.49,0,0,normal
2026-04-03T00:00:00Z,queue-service,staging,61.0,29.88,-6.84,4,371,129.9,9.91,0,0,normal
2026-04-03T00:00:00Z,ml-inference-service,staging,28.8,42.02,-7.88,3,622,41.53,2.67,0,0,normal
2026-04-04T00:00:00Z,backend-service,staging,51.07,48.44,8.37,3,693,118.86,11.01,0,0,normal
2026-04-04T00:00:00Z,frontend-service,staging,26.33,63.87,5.18,3,238,36.87,3.84,0,0,normal
2026-04-04T00:00:00Z,payment-service,production,49.2,26.95,6.85,3,653,132.23,13.6,0,0,normal
2026-04-04T00:00:00Z,worker-service,staging,58.6,64.21,-3.25,3,592,24.09,3.38,0,0,normal
2026-04-04T00:00:00Z,cache-service,staging,35.6,73.19,-2.05,2,204,70.79,1.53,0,0,normal
2026-04-04T00:00:00Z,auth-service,staging,67.3,44.87,9.48,3,100,70.56,7.19,0,0,normal
2026-04-04T00:00:00Z,notification-service,staging,37.2,59.81,-7.31,2,171,61.84,11.3,0,0,normal
2026-04-04T00:00:00Z,reporting-service,staging,25.2,35.74,-7.28,3,127,147.3,14.37,0,0,normal
2026-04-04T00:00:00Z,search-service,staging,60.13,55.86,0.0,2,671,37.8,8.59,0,0,normal
2026-04-04T00:00:00Z,billing-service,production,40.0,61.91,10.0,4,156,125.83,5.43,0,0,normal
2026-04-04T00:00:00Z,analytics-service,staging,43.8,63.13,-4.03,4,643,148.59,10.78,0,0,normal
2026-04-04T00:00:00Z,inventory-service,staging,36.6,29.49,-7.58,3,97,126.62,13.33,0,0,normal
2026-04-04T00:00:00Z,order-service,staging,49.47,67.77,-4.63,2,407,81.42,8.73,0,0,normal
2026-04-04T00:00:00Z,recommendation-service,staging,70.2,41.46,0.0,2,217,50.45,6.21,0,0,normal
2026-04-04T00:00:00Z,email-service,production,32.7,63.09,7.51,4,552,40.9,11.28,0,0,normal
2026-04-04T00:00:00Z,logging-service,production,63.5,63.65,10.53,3,224,24.77,1.91,0,0,normal
2026-04-04T00:00:00Z,gateway-service,production,31.07,65.26,0.42,4,572,89.1,9.98,0,0,normal
2026-04-04T00:00:00Z,database-service,staging,29.87,40.33,4.35,2,622,22.07,3.6,0,0,normal
2026-04-04T00:00:00Z,queue-service,staging,60.2,44.14,-3.47,2,656,42.46,4.63,0,0,normal
2026-04-04T00:00:00Z,ml-inference-service,staging,34.27,74.8,-2.95,3,506,75.72,2.91,0,0,normal
2026-04-05T00:00:00Z,backend-service,staging,32.13,67.97,0.5,4,291,142.6,3.92,0,0,normal
2026-04-05T00:00:00Z,frontend-service,production,55.1,69.63,1.82,3,819,85.51,7.65,0,0,normal
2026-04-05T00:00:00Z,payment-service,staging,64.8,54.57,-5.24,2,260,27.48,5.68,0,0,normal
2026-04-05T00:00:00Z,worker-service,staging,64.4,48.63,-1.88,4,508,116.49,14.4,0,0,normal
2026-04-05T00:00:00Z,cache-service,staging,63.8,34.57,0.0,4,835,61.82,7.3,0,0,normal
2026-04-05T00:00:00Z,auth-service,staging,42.2,46.78,7.56,2,680,111.58,1.39,0,0,normal
2026-04-05T00:00:00Z,notification-service,production,68.0,47.75,0.44,2,264,27.75,3.46,0,0,normal
2026-04-05T00:00:00Z,reporting-service,staging,66.47,46.29,7.31,2,583,33.86,3.3,0,0,normal
2026-04-05T00:00:00Z,search-service,staging,39.4,53.83,-8.27,2,113,68.72,14.16,0,0,normal
2026-04-05T00:00:00Z,billing-service,staging,34.27,62.3,6.76,4,893,91.45,2.34,0,0,normal
2026-04-05T00:00:00Z,analytics-service,production,66.4,46.09,-7.83,2,153,78.58,13.37,0,0,normal
2026-04-05T00:00:00Z,inventory-service,production,47.2,69.34,6.17,4,91,142.38,5.08,0,0,normal
2026-04-05T00:00:00Z,order-service,staging,37.6,43.8,-5.31,2,195,132.19,7.17,0,0,normal
2026-04-05T00:00:00Z,recommendation-service,staging,51.8,61.91,8.45,3,346,27.91,13.33,0,0,normal
2026-04-05T00:00:00Z,email-service,production,31.33,74.51,-6.05,3,264,90.32,2.22,0,0,normal
2026-04-05T00:00:00Z,logging-service,staging,39.8,27.95,-6.13,3,815,74.57,6.53,0,0,normal
2026-04-05T00:00:00Z,gateway-service,production,42.7,54.39,0.89,3,718,117.36,9.21,0,0,normal
2026-04-05T00:00:00Z,database-service,production,40.07,45.9,7.04,3,452,117.96,12.85,0,0,normal
2026-04-05T00:00:00Z,queue-service,staging,53.2,54.69,-7.2,2,270,120.31,13.66,0,0,normal
2026-04-05T00:00:00Z,ml-inference-service,production,38.8,54.1,7.08,2,240,65.3,3.69,0,0,normal
2026-04-06T00:00:00Z,backend-service,production,28.3,65.43,-2.37,4,419,64.73,14.63,0,0,normal
2026-04-06T00:00:00Z,frontend-service,staging,39.1,36.13,-3.76,3,674,85.56,8.76,0,0,normal
2026-04-06T00:00:00Z,payment-service,production,62.67,34.57,-1.81,2,381,130.47,6.52,0,0,normal
2026-04-06T00:00:00Z,worker-service,staging,3.2,7.13,3.81,4,0,55.13,3.26,1,9,idle_resource
2026-04-06T00:00:00Z,cache-service,staging,72.53,32.03,-1.77,3,491,45.75,7.74,0,0,normal
2026-04-06T00:00:00Z,auth-service,staging,70.2,34.11,3.19,3,736,32.08,3.84,0,0,normal
2026-04-06T00:00:00Z,notification-service,staging,34.0,28.78,7.92,2,182,82.61,4.25,0,0,normal
2026-04-06T00:00:00Z,reporting-service,staging,40.87,37.57,8.2,2,225,111.16,13.46,0,0,normal
2026-04-06T00:00:00Z,search-service,production,53.4,57.91,6.73,4,355,61.0,2.92,0,0,normal
2026-04-06T00:00:00Z,billing-service,production,42.6,67.97,8.87,3,90,61.31,4.79,0,0,normal
2026-04-06T00:00:00Z,analytics-service,production,36.8,50.78,4.96,3,576,139.25,7.45,0,0,normal
2026-04-06T00:00:00Z,inventory-service,staging,59.6,67.97,-2.58,2,175,85.22,4.31,0,0,normal
2026-04-06T00:00:00Z,order-service,staging,54.4,40.04,-6.24,4,574,84.04,7.04,0,0,normal
2026-04-06T00:00:00Z,recommendation-service,staging,62.8,42.7,-4.14,3,712,142.56,3.32,0,0,normal
2026-04-06T00:00:00Z,email-service,production,38.73,56.79,-8.67,3,832,88.55,3.69,0,0,normal
2026-04-06T00:00:00Z,logging-service,staging,60.47,31.74,8.19,2,98,116.16,4.73,0,0,normal
2026-04-06T00:00:00Z,gateway-service,staging,40.2,68.07,7.07,4,406,115.82,2.12,0,0,normal
2026-04-06T00:00:00Z,database-service,staging,68.4,62.7,7.04,4,267,65.85,12.14,0,0,normal
2026-04-06T00:00:00Z,queue-service,production,52.53,54.39,-5.52,3,264,104.0,2.27,0,0,normal
2026-04-06T00:00:00Z,ml-inference-service,production,39.2,54.69,-6.18,2,700,111.28,6.85,0,0,normal
2026-04-07T00:00:00Z,backend-service,production,45.47,38.09,6.64,3,133,145.17,6.06,0,0,normal
2026-04-07T00:00:00Z,frontend-service,production,25.8,55.66,2.51,2,835,118.83,9.05,0,0,normal
2026-04-07T00:00:00Z,payment-service,production,31.6,66.8,-3.78,2,168,143.45,4.11,0,0,normal
2026-04-07T00:00:00Z,worker-service,staging,48.0,41.02,-6.29,3,489,34.42,10.59,0,0,normal
2026-04-07T00:00:00Z,cache-service,production,68.47,39.06,-1.38,4,618,112.72,5.96,0,0,normal
2026-04-07T00:00:00Z,auth-service,production,34.93,29.49,6.25,3,754,39.06,4.12,0,0,normal
2026-04-07T00:00:00Z,notification-service,production,25.6,39.11,2.22,2,525,58.96,14.14,0,0,normal
2026-04-07T00:00:00Z,reporting-service,staging,70.6,47.95,0.51,3,561,105.6,6.44,0,0,normal
2026-04-07T00:00:00Z,search-service,staging,67.87,64.45,-7.05,4,379,43.41,14.65,0,0,normal
2026-04-07T00:00:00Z,billing-service,staging,67.9,50.39,-2.37,3,100,149.74,12.7,0,0,normal
2026-04-07T00:00:00Z,analytics-service,staging,39.87,27.05,-5.25,2,373,92.85,7.23,0,0,normal
2026-04-07T00:00:00Z,inventory-service,staging,35.87,46.39,1.03,3,895,45.53,12.53,0,0,normal
2026-04-07T00:00:00Z,order-service,production,68.7,62.26,4.47,3,859,37.79,8.83,0,0,normal
2026-04-07T00:00:00Z,recommendation-service,staging,50.67,28.12,-2.49,2,83,97.43,4.18,0,0,normal
2026-04-07T00:00:00Z,email-service,production,33.7,61.3,-1.64,2,408,121.43,9.45,0,0,normal
2026-04-07T00:00:00Z,logging-service,staging,38.0,27.49,5.88,3,743,102.56,11.32,0,0,normal
2026-04-07T00:00:00Z,gateway-service,staging,38.7,27.54,-7.02,4,464,30.71,11.53,0,0,normal
2026-04-07T00:00:00Z,database-service,production,31.53,62.74,2.72,3,646,140.2,13.62,0,0,normal
2026-04-07T00:00:00Z,queue-service,production,50.8,71.88,11.02,2,543,81.8,10.74,0,0,normal
2026-04-07T00:00:00Z,ml-inference-service,staging,27.0,57.47,1.76,4,474,22.66,14.67,0,0,normal
2026-04-08T00:00:00Z,backend-service,production,69.9,60.25,6.08,3,353,138.93,9.29,0,0,normal
2026-04-08T00:00:00Z,frontend-service,production,58.27,65.82,6.78,3,797,122.89,13.67,0,0,normal
2026-04-08T00:00:00Z,payment-service,staging,69.33,70.56,-0.2,4,367,120.89,9.6,0,0,normal
2026-04-08T00:00:00Z,worker-service,staging,35.9,58.79,6.28,2,476,81.19,3.87,0,0,normal
2026-04-08T00:00:00Z,cache-service,production,74.33,61.91,-6.45,3,897,149.25,5.52,0,0,normal
2026-04-08T00:00:00Z,auth-service,production,31.87,59.57,-0.8,2,348,104.23,8.85,0,0,normal
2026-04-08T00:00:00Z,notification-service,production,26.47,35.28,0.44,2,860,29.06,11.68,0,0,normal
2026-04-08T00:00:00Z,reporting-service,production,63.33,58.59,1.69,4,629,140.96,7.87,0,0,normal
2026-04-08T00:00:00Z,search-service,staging,48.13,61.87,6.9,2,626,74.98,12.63,0,0,normal
2026-04-08T00:00:00Z,billing-service,staging,26.4,73.54,-3.64,2,770,120.24,14.41,0,0,normal
2026-04-08T00:00:00Z,analytics-service,production,30.6,63.72,9.52,4,508,78.45,14.91,0,0,normal
2026-04-08T00:00:00Z,inventory-service,production,34.47,37.89,-1.16,4,623,41.11,14.99,0,0,normal
2026-04-08T00:00:00Z,order-service,production,57.9,65.53,0.73,4,230,121.77,10.71,0,0,normal
2026-04-08T00:00:00Z,recommendation-service,production,48.53,44.14,3.29,3,736,55.24,4.11,0,0,normal
2026-04-08T00:00:00Z,email-service,production,30.0,69.09,3.64,4,820,105.56,13.62,0,0,normal
2026-04-08T00:00:00Z,logging-service,production,30.6,71.68,6.44,2,502,102.01,1.6,0,0,normal
2026-04-08T00:00:00Z,gateway-service,staging,50.8,47.66,-1.13,3,233,88.73,9.41,0,0,normal
2026-04-08T00:00:00Z,database-service,staging,67.1,62.6,-8.29,2,756,130.59,7.41,0,0,normal
2026-04-08T00:00:00Z,queue-service,production,56.53,28.71,-4.17,4,82,74.99,9.29,0,0,normal
2026-04-08T00:00:00Z,ml-inference-service,production,64.93,44.58,5.43,2,650,24.3,2.87,0,0,normal
2026-04-09T00:00:00Z,backend-service,staging,56.6,74.71,4.88,3,279,107.43,13.35,0,0,normal
2026-04-09T00:00:00Z,frontend-service,production,56.47,57.03,9.06,3,614,108.46,13.25,0,0,normal
2026-04-09T00:00:00Z,payment-service,production,65.5,39.84,-8.05,4,462,47.94,9.35,0,0,normal
2026-04-09T00:00:00Z,worker-service,production,43.2,33.98,5.26,3,663,78.68,12.52,0,0,normal
2026-04-09T00:00:00Z,cache-service,staging,25.0,37.11,10.06,3,216,129.78,13.48,0,0,normal
2026-04-09T00:00:00Z,auth-service,production,37.73,59.96,-8.68,3,888,67.74,14.18,0,0,normal
2026-04-09T00:00:00Z,notification-service,staging,67.0,30.86,4.74,4,663,78.73,7.98,0,0,normal
2026-04-09T00:00:00Z,reporting-service,staging,32.6,72.95,-2.12,2,518,25.0,6.65,0,0,normal
2026-04-09T00:00:00Z,search-service,production,39.13,31.45,7.87,4,397,93.7,7.78,0,0,normal
2026-04-09T00:00:00Z,billing-service,staging,55.2,34.2,2.0,3,657,100.58,1.16,0,0,normal
2026-04-09T00:00:00Z,analytics-service,production,33.8,43.85,5.98,4,695,105.45,3.16,0,0,normal
2026-04-09T00:00:00Z,inventory-service,staging,68.2,52.78,-7.71,3,807,84.41,9.55,0,0,normal
2026-04-09T00:00:00Z,order-service,production,31.0,51.22,8.89,2,615,143.18,12.3,0,0,normal
2026-04-09T00:00:00Z,recommendation-service,production,73.73,32.62,4.17,2,492,21.28,1.06,0,0,normal
2026-04-09T00:00:00Z,email-service,staging,71.47,66.99,-4.64,4,844,142.71,14.39,0,0,normal
2026-04-09T00:00:00Z,logging-service,staging,68.4,35.74,3.9,2,97,46.54,12.36,0,0,normal
2026-04-09T00:00:00Z,gateway-service,production,31.6,57.2,4.18,4,472,58.63,11.39,0,0,normal
2026-04-09T00:00:00Z,database-service,staging,27.73,36.62,1.39,2,111,94.13,7.78,0,0,normal
2026-04-09T00:00:00Z,queue-service,production,52.9,31.25,-2.89,4,875,90.88,14.62,0,0,normal
2026-04-09T00:00:00Z,ml-inference-service,staging,68.93,48.63,1.86,3,331,101.63,1.04,0,0,normal
2026-04-10T00:00:00Z,backend-service,production,73.9,62.79,3.99,4,830,103.45,11.8,0,0,normal
2026-04-10T00:00:00Z,frontend-service,staging,31.0,40.82,-6.49,2,752,45.24,10.25,0,0,normal
